,Unnamed: 0,text,canonical
4087,4087,Bu kadın inanılmaz gerçekten :D Bu kadının komplo teorilerini dinlemek hep hoşuma gitmiştir. …,bu kadın inanılmaz gerçekten : d bu kadının komplo teorilerini dinlemek hep hoşuma gitmiştir .   …
4088,4088,full mac 10 kisi oynayan rakibi son saniye yendiniz diye mi? :) Yok valla almayalim,full maç 10 kişi oynayan rakibi son saniye yendiniz diye mi ? :) yok valla almayalım
4089,4089,"Veririm ama joel var yani, joel var diye izlememezlik yapmaa :D","veririm ama joel var yani , joel var diye izlememezlik yapmak : d"
4090,4090,Şaka gibi bir maçın şaka gibi sonu.. WP Umut Nayir :),şaka gibi bir maçın şaka gibi sonu . . wp umut nayır :)
4091,4091,Aynen :D,aynen : d
4092,4092,@EmniyetGM 6222yi uygularsınız artık bu şahısa :),@emniyetgm 6222yi uygularsınız artık bu şahısa :)
4093,4093,90+2 de maçı kapayıp totem yaptım gol atmışız süperrr :D,90 +2 de maçı kapayıp totem yaptım gol atmışız süper : d
4094,4094,:D asko sende benim dusundugum seyi mi dusunuyosun,: d aşk sende benim düşündüğüm şeyi mi düşünüyorsun
4095,4095,"kesinlikle 5 senedir yenemedigimiz takimi yendik sonunda deplasmanda,tam dusundugum gibi bize karsi extra motivayonla oynadilar,onceki yillarda Avci takimlarinin en cok imrendigim olayi fizik gucunun ligin uzerinde olmasi ve son dakika golleriyle cok maci cozmesiydi :))","kesinlikle 5 senedir yenemediğimiz takımı yendik sonunda deplasmanda , tam düşündüğüm gibi bize karşı extra motivasyonla oynadılar , önceki yıllarda avcı takımlarının en çok imrendiğim olayı fizik gücünün ligin üzerinde olması ve son dakika golleriyle çok maçı çözmesiydi :) )"
4096,4096,İyi akşamlar kanka :),iyi akşamlar kanka :)
4097,4097,Dışarı bak bi dışarı :D,dışarı bak bir dışarı : d
4098,4098,"Bu arada Haydar bekin ayağı bereketli, 2 tivit attık 6-7 kişi takip etmiş. 
İlişkimizi geliştirelim Haydar bek :)","bu arada haydar bekinsene ayağı bereketli , 2 tirit attık 6-7 kişi takip etmiş . ilişkimizi geliştirelim haydar bek :)"
4099,4099,Top lens'e gittiğinde atak pç oldu diye kafamı çevirmiştim gol attırdı :),top lense gittiğinde atak pc oldu diye kafamı çevirmiştim gol attırdı :)
4100,4100,Öldük öldük ssnki bu nasıl bir maçtır :),öldük öldük sanki bu nasıl bir maçtır :)
4101,4101,Napsınlar olumlu yönde övünecekleri şeyler sınırlı ne de olsa :))),yapsınlar olumlu yönde övünecekleri şeyler sınırlı ne de olsa :) ) )
4102,4102,Tek sevgilimiz Fenerbahçe :),tek sevgilimiz fenerbahçe :)
4103,4103,Mecbur sizin eve gelcez misafir kabul ediyor musunuz :)),mecbur sizin eve geleceğiz misafir kabul ediyor musunuz :) )
4104,4104,Çok sağlıklı devam ediyoruz :),çok sağlıklı devam ediyoruz :)
4105,4105,10 kişilik takımdan 2 gol yemek 90 artılarda gol atıp maç kazanıp bizi kanser edip üstüne bir de yine mutlu etmeyi nasıl başarıyorsunuz be aqlarım :D,10 kişilik takımdan 2 gol yemek 90 artılarda gol atıp maç kazanıp bizi kanser edip üstüne bir de yine mutlu etmeyi nasıl başarıyorsunuz be anlarım : d
4106,4106,Hiç şüphesiz. :),hiç şüphesiz . :)
4107,4107,En çok beklenen en sonda :),en çok beklenen en sonda :)
4108,4108,Oldugu kadar artik : ),olduğu kadar artık : )
4109,4109,"Zaten ""tam enayi=80 TL, yarım enayi= 40TL, çeyrek enayi=20 TL"" diyorlar.... :))","zaten "" tam enayi = 80 tl , yarım enayi = 40tl , çeyrek enayi = 20 tl "" diyorlar ... . :) )"
4110,4110,4 kere sarı kart görmesi gereken oyuncudan gol yiyip puan kybedecektik aq. Bu şekilde olması daha güzel oldu :),4 kere sarı kart görmesi gereken oyuncudan gol yiyip puan kaybedecektik aq . bu şekilde olması daha güzel oldu :)
4111,4111,Paylaştığın şeyde kollanıyor yazıyor ya baksana :),paylaştığın şeyde kollanılıyor yazıyor ya bak :)
4112,4112,Bu da mı dönüyor ne :) …,bu da mı dönüyor ne :)   …
4113,4113,"dünki ufaklık değil misin, yanlış mı hatırlıyorum? :D","dün ki ufaklık değil misin , yanlış mı hatırlıyorum ? : d"
4114,4114,estağfirullah teveccühünüz :),estağfirullah teveccühünüz :)
4115,4115,Bu takımların arasında bize şampiyonluk falan vermezler abi :),bu takımların arasında bize şampiyonluk falan vermezler abi :)
4116,4116,Brotherslara uyku yok bu gece :),brotherslara uyku yok bu gece :)
4117,4117,Lütfen.. O sizi dinler.:)),lütfen . . o sizi dinler . :) )
4118,4118,ahaahh yuruyunn laaaaannn :))),ahaahh yürüyün laaaaannn :) ) )
4119,4119,Normalde paylaşmıyorum ama bu sefer şansım da yaver gitti gibi. :)pic.twitter.com/Rsp7aK8oP2,normalde paylaşmıyorum ama bu sefer şansım da yaver gitti gibi . :) piç . twitter.com/rsp7ak8op2
4120,4120,Erken henüz erken :) şimdilik galibiyetin keyfini çıkaralım,erken henüz erken :) şimdilik galibiyetin keyfini çıkaralım
4121,4121,Topçu değil aq :),topçu değil aq :)
4122,4122,Müdür ver ordan bir play back :D,müdür ver oradan bir playback back : d
4123,4123,Abi şöyle diyim freni patlamış kamyon gibi saldım..Öyle bir boşalma oldu hislerde :)) Yalnız en çok Arda Kardeşler üzüldü..Garibim elinden geleni yaptı ama kısmet..,abi şöyle diyip freni patlamış kamyon gibi saldım . . öyle bir boşalma oldu hislerde :) ) yalnız en çok arda kardeşler üzüldü . . garibim elinden geleni yaptı ama kısmet . .
4124,4124,Eski sevgilinin tişörtünü giyip yeni sevgiliyle buluşmaya gitmek tam benlikk :D,eski sevgilinin tişörtünü giyip yeni sevgiliyle buluşmaya gitmek tam benlik : d
4125,4125,Okuldan sonra dershane var kanka :),okuldan sonra dershane var kanka :)
4126,4126,"Seni çok seviyorum. Gel barışalım, sana hiç kıyamam! :)) @Besiktas","seni çok seviyorum . gel barışalım , sen hiç kıyamam ! :) ) @beşiktaş"
4127,4127,"Burak yok, Adem yok, Diaby yok olsun Arda Kardeşler var :)","burak yok , adem yok , diaby yok olsun arda kardeşler var :)"
4128,4128,Bankalardan kendisine Kredi çıkabilen insan nesli koruma altına alınmalı. Hatta mahallelerine heykelleri dikilmeli ki gelecek nesil onları örnek alabilsin. İcra dosyası olmayan insan hayatta herşeyi başarabilir. Dünyayı onlar yönetsin.. İyi sacmaladim haa :) #kredi,bankalardan kendisine kredi çıkabilen insan nesli koruma altına alınmalı . hatta mahallelerine heykelleri dikilmeli ki gelecek nesil onları örnek alabilsin . icra dosyası olmayan insan hayatta herşeyi başarabilir . dünyayı onlar yönetsin . . iyi saçmaladım haa :) #kredi
4129,4129,Tüm takim taraftarlari aymi seyi haykirdi nayiirrrrr nolamaz :)))#KASvBJK,tüm takım taraftarları ay mı şeyi haykırdı nayiirrrrr olamaz :) ) ) #kasvbjk
4130,4130,Antetekumpo takımı varya :),antetekumpo takımı varya :)
4131,4131,Tabelanın ağababası :),tabelanın ağababası :)
4132,4132,Büyük dertmiş Sn. Hür.. Stalin ve Mao da artık daha rahat uyuyorlar :)),büyük dertmiş sn. hür . . stalin ve mao da artık daha rahat uyuyorlar :) )
4133,4133,Deli derler bana :)),deli derler bana :) )
4134,4134,Bize de çok yaradı #Ankaragücü :),bize de çok yaradı #ankaragücü :)
4135,4135,Bu konuyu kızıştırma :),bu konuyu kızıştırma :)
4136,4136,"Neyse buna da şükür :)
Kapalı görüşe 2 kez gittim insanın canı acıyor ama gözlerine bakarak konuşmak iyi geliyor ",neyse buna da şükür :) kapalı görüşe 2 kez gittim insanın canı acıyor ama gözlerine bakarak konuşmak iyi geliyor
4137,4137,Yazı sebepsiz yere karşınıza mı çıktı yoksa bir şekilde daha önce aradığınız kelimelerden arama motoru sizi ilgilendireceğimi düşündüğü makaleyi önünüze mi koydu :),yazı sebepsiz yere karşınıza mı çıktı yoksa bir şekilde daha önce aradığınız kelimelerden arama motoru sizi ilgilendireceğimi düşündüğü makaleyi önünüze mi koydu :)
4138,4138,Allah'ım bi kuluna nasıl içim gidiyor anlatamammmm :)),allahım bir kuluna nasıl içim gidiyor anlatamam :) )
4139,4139,bunlar böyle abi takım kötü giderken Avcı'nın takımını tutmam iyi gitmeye başlayınca birden Avcı önemli değil aslolan BJK :D,bunlar böyle abi takım kötü giderken avcı'nın takımını tutmam iyi gitmeye başlayınca birden avcı önemli değil aslolan bjk : d
4140,4140,Bana yıllar sonra whatsappta son görülme açtıran hayat size neler yapmaz :),bana yıllar sonra whatsappta son görülme açtıran hayat size neler yapmaz :)
4141,4141,"Aslında yapması zor değil sonrası zor :) 
2 çocuk babası olarak konuşuyorum burada  ",aslında yapması zor değil sonrası zor :) 2 çocuk babası olarak konuşuyorum burada
4142,4142,Tamam :))),tamam :) ) )
4143,4143,Hocam gülmeyin lütfen :) sizden destek bekliyorum,hocam gülmeyin lütfen :) sizden destek bekliyorum
4144,4144,Kardeşim sen Leonardo Di Caprio iken bize Arda Kural yüzünü gösteriyormuşsun  :)),kardeşim sen leonardo dicaprio iken bize arda kural yüzünü gösteriyormuşsun :) )
4145,4145,6 :) BesiktasimEleleSampiyonluga,6 :) beşiktaşımelelesampiyonluğa
4146,4146,"‘Beşiktaş Umuttur, Umut dimdik ayakta’ 
diye tweet atacağım ama @odatv yine haber yapar diye çekiniyorum :))pic.twitter.com/ZEKzrmWOBq","‘ beşiktaş umuttur , umut dimdik ayakta ’ diye tweet atacağım ama @odatv yine haber yapar diye çekiniyorum :) ) piç . twitter.com/zekzrmwöbq"
4147,4147,Beşiktaşın arda gibi kardeşleri  var sırtı yere gelmez :),beşiktaşın arda gibi kardeşleri var sırtı yere gelmez :)
4148,4148,Alper abi avukat bir şey hatırlatıyor mu ya sana ?:),alper abi avukat bir şey hatırlatıyor mu ya sen ? :)
4149,4149,Kar yağıyor :),kar yağıyor :)
4150,4150,@EmrahCATALKAYA_ kıskanıyor musun :))),@emrahçatalkaya_ kıskanıyor musun :) ) )
4151,4151,Paintle cizci cekiyorlar :),paintle cızcı çekiyorlar :)
4152,4152,Bu hesabi biliyorlar mi :)),bu hesabı biliyorlar mı :) )
4153,4153,Çin işkencesi filan :),çin işkencesi filan :)
4154,4154,Öyle desene reis :),öyle de reis :)
4155,4155,"En yakın zaman diyeyim inşallah, haberleşelim bu aralar baya yoğunluğa daldım :)) çay ve sohbet iyi gelirrr","en yakın zaman diyeyim inşallah , haberleşelim bu aralar baya yoğunluğa daldım :) ) çay ve sohbet iyi gelir"
4156,4156,Golleri umut attı ama..bu canere  bi daha laf söleyenin aq! Adam savunmaya geçti atak yapamadık doğru düzgün! Lens te sonunda bi işe yaradı :),golleri umut attı ama . . bu canere bir daha laf söyleyenin aq ! adam savunmaya geçti atak yapamadık doğru düzgün ! lens te sonunda bir işe yaradı :)
4157,4157,Kendi kendine konusma istersen:-) :-) bence kitap oku boş yapmazsin,kendi kendine konuşma istersen :-) :-) bence kitap oku boş yapmazsın
4158,4158,Fotograf at :),fotoğraf at :)
4159,4159,Yazsada değişen birşey yok.malum tayfa için görüntü önemli derinlik değil :),yazsa da değişen bir şey yok . malum tayfa için görüntü önemli derinlik değil :)
4160,4160,Ruhun çocukmuş işte Ayşe :),ruhun çoçukmuş işte ayşe :)
4161,4161,Orası kesin adksşa :)),orası kesin akssa :) )
4162,4162,O kısmı izledim :) 3 puan 3 puandır,o kısmı izledim :) 3 puan 3 puandır
4163,4163,Adalet var sahada adalet unutma hakem bu çocuk adalet yargı dağıttı kral :) @UmtNayr,adalet var sahada adalet unutma hakem bu çocuk adalet yargı dağıttı kral :) @umtnayr
4164,4164,Hamam gelse olur. :),hamam gelse olur . :)
4165,4165,suan 8 de 6 dogru :D 150 cepte,şu an 8 de 6 doğru : d 150 cepte
4166,4166,aynen kanki olursun kasjdnaskmd 2. golünüzden önceki faulu vermeyen maçın başında bi tarafından kırmızı uyduran hakem bulamazsınız her maç. 90 dk 1 kişi oynayan takımı hakemle yendin ağlama :D,aynen kanki olursun kasjdnaskmd 2. golünüzden önceki faulü vermeyen maçın başında bir tarafından kırmızı uyduran hakem bulamazsınız her maç . 90 dk 1 kişi oynayan takımı hakemle yenildin ağlama : d
4167,4167,"Yaw sen bana güven
Mumbar bulursan asla kaçırma :)   ",yaw sen bana güven mümbar bulursan asla kaçırma :)
4168,4168,Kənan deyəndə inanmırdım :D  …pic.twitter.com/wGeQI6ToWl,konan deyəndə inanmirdim : d   … piç . twitter.com/wgeqi6towl
4169,4169,"Mevsim kış, deniz soğuktur :)","mevsim kış , deniz soğuktur :)"
4170,4170,"Kuponu ilk gördüğümde hesapta para yoktu oynayamadım. 
Sonra para geldi araya bi takım işler girdi unuttum. 
Bugün telefonda galeride gezerken gördüm ve içim yandı. Şimdi ise tekrar gördüm. 
Kupon geldiyse ben oynamadım diye geldi abi valla lanetimden uzak kaldın. 
Tebrikler  :)) …",kuponu ilk gördüğümde hesapta para yoktu oynayamadım . sonra para geldi araya bir takım işler girdi unuttum . bugün telefonda galeride gezerken gördüm ve içim yandı . şimdi ise tekrar gördüm . kupon geldiyse ben oynamadım diye geldi abi valla lanetimden uzak kaldın . tebrikler :) )   …
4171,4171,Küçül Kara Balık'ta yoktur :) o nasıl hatıraymış öyle,küçül kara balıkta yoktur :) o nasıl hatıraymış öyle
4172,4172,Arda kardeşler maça etki etmese bu maç çoktan biterdi.Eyvallah lens efendi eyvallah :),arda kardeşler maça etki etmese bu maç çoktan biterdi . eyvallah lens efendi eyvallah :)
4173,4173,Evet :D? …,evet : d ?   …
4174,4174,teşekürleeeeerrr :)),teşekürleeeeerrr :) )
4175,4175,@KurtissDonalddd diz üstü seversin :),@kurtissdonalddd diz üstü seversin :)
4176,4176,Ana bakrah el3araby :)),ana bakraç el3araby :) )
4177,4177,Hem anlamazsin diyorsun hem anladın mi diyorsun :) bu yaşda bu zeka,hem anlamazsın diyorsun hem anladın mı diyorsun :) bu yaş da bu zeka
4178,4178,Hataylı olup kötü olanını görmedim. Hataylılar candır :),hataylı olup kötü olanını görmedim . hataylılar candır :)
4179,4179,şu an izlemeye devam ediyorum 1.5 saatini devirdim 45 dksı var bence de 9 çok olmuş  :),şu an izlemeye devam ediyorum 1.5 saatini devirdim 45 dişi var bence de 9 çok olmuş :)
4180,4180,Çok şey yazarım da hesap gider :),çok şey yazarım da hesap gider :)
4181,4181,Zor oldu ama oldu. :),zor oldu ama oldu . :)
4182,4182,Noel babanın elini öp özür dile  :),noel babanın elini öp özür dile :)
4183,4183,Rakipler an kuduruyorlarrrrr :)))),rakipler an kuduruyorlarrrrr :) ) ) )
4184,4184,Yarın sabahki yayınınızı iştahla bekliyorum :),yarın sabahki yayınınızı iştahla bekliyorum :)
4185,4185,Mənə də yaz nə dedi sənə :D,mənə də yaz nə dedi sənə : d
4186,4186,İlginize Teşekkürler :) Yardımcı olabileceğimiz her konuyu iletmenizden mutluluk duyarız. #SeyahatEtmekÖzgürlüktür ,ilginize teşekkürler :) yardımcı olabileceğimiz her konuyu iletmenizden mutluluk duyarız . #seyahatetmeközgürlüktür
4187,4187,Sen yaşıyor muydun fındık içi :D,sen yaşıyor muydun fındık içi : d
4188,4188,Birbirinden habersiz iki gavaat hııım :P,birbirinden habersiz iki gavaat hitim :p
4189,4189,Yalla :),yalla :)
4190,4190,Nefesimizi Kestin BEŞİKTAŞ :) Bravo :)) #Besiktas,nefesimizi kesti beşiktaş :) bravo :) ) #beşiktaş
4191,4191,habitez en province :),habitez en Provence :)
4192,4192,hee :) nasıl köpüklü yapiyosun bana da öğret diyecektim ,hee :) nasıl köpüklü yapıyorsun bana da öğret diyecektim
4193,4193,bu gece bana ellemeyin eğleneceğim :)),bu gece bana ellemeyin eğlenileceğim :) )
4194,4194,bunlar uzun sürer ya benim dediğim işleri sana yaptırayım mahkeme paranı cebimden ödeyeceğim :D,bunlar uzun sürer ya benim dediğim işleri sen yaptırayım mahkeme paranı cebimden ödeyeceğim : d
4195,4195,Bu söz sana aitse harikasn deilsede söz harika ve muazzam msj icerikli :)),bu söz sana aitse herkesin deilsede söz harika ve muazzam mesaj içerikli :) )
4196,4196,@ekremalpay10  dedim  Hep sen mi tutturacaksın tahmini? :D Kafam çok güzel sevinçten. …,@ekremalpay10 dedim hep sen mi tutturacaksın tahmini ? : d kafam çok güzel sevinçten .   …
4197,4197,Eyvallah teşekkür ederim :),eyvallah teşekkür ederim :)
4198,4198,Aynen canım ananızın amından geçer Bjk :D,aynen canım ananızın amından geçer bjk : d
4199,4199,Sadece kasimpasaya koymadik anlasilan abi :))),sadece kasımpaşaya koymadık anlaşılan abi :) ) )
4200,4200,Rakip hocası Eski Beşiktaşlı olunca Bilinen son :),rakip hocası eski beşiktaşlı olunca bilinen son :)
4201,4201,Çok şanslı bu Beşiktaş :),çok şanslı bu beşiktaş :)
4202,4202,Yine 90+ bjk atana kadar yaptı hakem :),yine 90 + bjk atana kadar yaptı hakem :)
4203,4203,"Haluk yürekli;  Burak yok, Adem yok, Diaby yok olsun Arda Kardeşler var :)","haluk yürekli ; burak yok , adem yok , diaby yok olsun arda kardeşler var :)"
4204,4204,Yok onu biliyorum. Bu FT faşistinin sildiği tiviti sordum :),yok onu biliyorum . bu feet faşistinin sildiği diviti gördüm :)
4205,4205,Benziyormuş evet :),benziyormuş evet :)
4206,4206,BEŞİKTAŞ’IN ÖLÜSÜ ADAMI SİKER :))),beşiktaşın ölüsü adamı siker :) ) )
4207,4207,Lens ne yaptı lan ? halen şoktayım yemin ederim :)))),lens ne yaptı lan ? halen şoktayım yemin ederim :) ) ) )
4208,4208,Lense bok attım oda asist yaptı :),lense bok attım oda asist yaptı :)
4209,4209,"Bayagi guzel, bana Rangers’i hatirlatti biraz. Ikisinde de 70’lerin sonu 80’lerin basi vibe’i var :Dpic.twitter.com/gDw1aMhTo8","bayağı güzel , bana rangersi hatırlattı biraz . ikisinde de 70’lerin sonu 80’lerin başı Viber’i var : piç . twitter.com/gdw1amhto8"
4210,4210,Haftaya sivas fener maçı beraberlik iyi olur bizde malatya’yı evimizde yenersek daha güzel olur :),haftaya sivas fener maçı beraberlik iyi olur bizde malatyayı evimizde yenersek daha güzel olur :)
4211,4211,"Arkaaşlar dağılalım. 
:)",arkadaşlar dağılalım . :)
4212,4212,Konuş deli :),konuş deli :)
4213,4213,"Aramaya mesaja, zaman zaman twittera girebilen şarjıyla beni sürekli mahcup eden bir samsung kullanıcısıyım abi yeterince ızdırap yüklü :):)","aramaya mesaja , zaman zaman twittera girebilen şarjıyla beni sürekli mahcup eden bir samsung kullanıcısıyım abi yeterince ızdırap yüklü :) :)"
4214,4214,Ve o yandaş hakemlerle yandaş tüpçünün takımına yarışta devam etsin diye verilen yandaş kararlarla alınan 3 puan :),ve o yandaş hakemlerle yandaş tüpçünün takımına yarışta devam etsin diye verilen yandaş kararlarla alınan 3 puan :)
